,Latitude,Longitude,X,Y,Restaurants_nearby,closest_punjabi_restro
62,28.618126871513702,77.2173877086422,7115246.987048123,5498410.573304959,4,162.7799694325777
63,28.61774285252479,77.2178626601363,7115346.987048123,5498410.573304959,4,188.79217923306746
64,28.617358836481547,77.21833760234135,7115446.987048123,5498410.573304959,0,251.42867564228155
65,28.622906313947286,77.2123020498239,7114096.987048123,5498497.175845337,0,789.5057896155648
66,28.62252225533033,77.21277710387419,7114196.987048123,5498497.175845337,0,887.1312263957819
67,28.622138199658195,77.2132521486329,7114296.987048123,5498497.175845337,0,834.6591529166307
68,28.621754146930993,77.2137271841003,7114396.987048123,5498497.175845337,0,754.6555988097864
69,28.621370097148787,77.2142022102766,7114496.987048123,5498497.175845337,0,679.9663551106094
70,28.620986050311682,77.21467722716194,7114596.987048123,5498497.175845337,0,612.5385011163438
71,28.620602006419713,77.21515223475663,7114696.987048123,5498497.175845337,0,553.9723373876751
72,28.620217965472996,77.21562723306086,7114796.987048123,5498497.175845337,0,455.1299441073316
73,28.61983392747161,77.21610222207481,7114896.987048123,5498497.175845337,0,356.9330209654487
74,28.619449892415627,77.21657720179873,7114996.987048123,5498497.175845337,1,260.1136230340505
75,28.61906586030513,77.21705217223283,7115096.987048123,5498497.175845337,4,167.08384817294203
76,28.61868183114019,77.2175271333773,7115196.987048123,5498497.175845337,4,90.41530707052539
77,28.6182978049209,77.2180020852324,7115296.987048123,5498497.175845337,4,88.95769842829556
78,28.617913781647342,77.2184770277983,7115396.987048123,5498497.175845337,4,159.6476248032539
79,28.617529761319577,77.21895196107525,7115496.987048123,5498497.175845337,1,251.12000338679016
80,28.61714574393772,77.21942688506344,7115596.987048123,5498497.175845337,0,347.3257089485926
81,28.623077289216376,77.21291653392171,7114146.987048123,5498583.778385716,0,823.87018729037
82,28.622693226313395,77.21339157904261,7114246.987048123,5498583.778385716,0,832.3570402398764
83,28.622309166355386,77.21386661487205,7114346.987048123,5498583.778385716,0,745.4310254506026
84,28.621925109342428,77.21434164141023,7114446.987048123,5498583.778385716,0,662.2058478840147
85,28.621541055274587,77.2148166586574,7114546.987048123,5498583.778385716,0,584.2651420709923
86,28.621157004151957,77.21529166661374,7114646.987048123,5498583.778385716,0,514.0184116417296
87,28.620772955974612,77.2157666652795,7114746.987048123,5498583.778385716,0,455.0429636574292
88,28.620388910742644,77.21624165465485,7114846.987048123,5498583.778385716,0,398.8468261873386
89,28.620004868456117,77.21671663474005,7114946.987048123,5498583.778385716,2,298.8924659339739
90,28.61962082911513,77.2171916055353,7115046.987048123,5498583.778385716,5,198.98397328546434
91,28.619236792719747,77.21766656704082,7115146.987048123,5498583.778385716,5,99.25994689122616
92,28.61885275927006,77.21814151925679,7115246.987048123,5498583.778385716,4,10.509637920865282
93,28.61846872876615,77.21861646218346,7115346.987048123,5498583.778385716,4,88.08149224107537
94,28.61808470120808,77.21909139582105,7115446.987048123,5498583.778385716,3,187.96872418324165
95,28.617700676595945,77.21956632016976,7115546.987048123,5498583.778385716,0,287.9342516386971
96,28.617316654929827,77.2200412352298,7115646.987048123,5498583.778385716,0,387.91754956742744
97,28.623632325055713,77.21305597289873,7114096.987048123,5498670.380926094,0,768.4545257627545
98,28.623248254921858,77.2135310183817,7114196.987048123,5498670.380926094,0,818.5335085238437
99,28.622864187733008,77.21400605457309,7114296.987048123,5498670.380926094,0,749.5530365449277
100,28.622480123489254,77.21448108147311,7114396.987048123,5498670.380926094,0,659.3018473060512
101,28.622096062190664,77.21495609908197,7114496.987048123,5498670.380926094,0,572.3007051617371
102,28.621712003837334,77.2154311073999,7114596.987048123,5498670.380926094,0,490.2828453006197
103,28.621327948429332,77.2159061064271,7114696.987048123,5498670.380926094,0,416.2048049500645
104,28.620943895966747,77.21638109616377,7114796.987048123,5498670.380926094,1,355.0712758460914
105,28.62055984644966,77.21685607661017,7114896.987048123,5498670.380926094,3,314.52310280553473
106,28.620175799878144,77.21733104776648,7114996.987048123,5498670.380926094,4,266.9685953977868
107,28.61979175625229,77.21780600963291,7115096.987048123,5498670.380926094,7,177.56730093416934
108,28.61940771557216,77.21828096220969,7115196.987048123,5498670.380926094,6,108.572840956772
109,28.61902367783786,77.21875590549706,7115296.987048123,5498670.380926094,5,100.14656482133512
110,28.618639643049445,77.2192308394952,7115396.987048123,5498670.380926094,5,166.14218742142177
111,28.61825561120702,77.21970576420433,7115496.987048123,5498670.380926094,1,249.63377028019482
112,28.61787158231065,77.22018067962468,7115596.987048123,5498670.380926094,0,315.8913538655849
113,28.617487556360413,77.22065558575645,7115696.987048123,5498670.380926094,0,396.5572791284498
114,28.6171035333564,77.22113048259985,7115796.987048123,5498670.380926094,0,484.4873618707575
115,28.623803285483483,77.2136704666504,7114146.987048123,5498756.9834664725,1,753.41044636527
116,28.623419211063762,77.21414550320365,7114246.987048123,5498756.9834664725,0,721.6036627503568
117,28.623035139589177,77.21462053046542,7114346.987048123,5498756.9834664725,0,671.4471436759276
118,28.622651071059817,77.2150955484359,7114446.987048123,5498756.9834664725,0,577.6594481335967
119,28.622267005475745,77.2155705571153,7114546.987048123,5498756.9834664725,0,486.3533790213258
120,28.62188294283705,77.21604555650386,7114646.987048123,5498756.9834664725,0,399.23524462766466
121,28.621498883143822,77.21652054660177,7114746.987048123,5498756.9834664725,1,319.7466994675021
122,28.621114826396134,77.21699552740925,7114846.987048123,5498756.9834664725,3,255.12178089651806
123,28.62073077259406,77.21747049892655,7114946.987048123,5498756.9834664725,4,218.94358715262894
124,28.62034672173769,77.21794546115383,7115046.987048123,5498756.9834664725,5,225.35630814936306
125,28.619962673827107,77.21842041409134,7115146.987048123,5498756.9834664725,8,208.48422265875777
126,28.61957862886238,77.21889535773929,7115246.987048123,5498756.9834664725,7,165.9413755041843
127,28.619194586843598,77.21937029209789,7115346.987048123,5498756.9834664725,5,122.5025235942011
128,28.61881054777084,77.21984521716738,7115446.987048123,5498756.9834664725,1,149.92396896318778
129,28.618426511644174,77.22032013294792,7115546.987048123,5498756.9834664725,1,223.48942850256248
130,28.61804247846371,77.22079503943978,7115646.987048123,5498756.9834664725,0,312.11833146281094
131,28.617658448229502,77.22126993664315,7115746.987048123,5498756.9834664725,0,406.06425725229275
132,28.617274420941644,77.22174482455823,7115846.987048123,5498756.9834664725,0,502.3529727199624
133,28.62435831799819,77.21380992384894,7114096.987048123,5498843.586006851,1,696.6042612619326
134,28.62397423634757,77.21428496076396,7114196.987048123,5498843.586006851,1,654.4784505319468
135,28.623590157642127,77.21475998838739,7114296.987048123,5498843.586006851,0,625.640941445741
136,28.623206081881946,77.21523500671938,7114396.987048123,5498843.586006851,0,599.8773032107538
137,28.622822009067107,77.2157100157602,7114496.987048123,5498843.586006851,0,502.6946888269823
138,28.6224379391977,77.21618501551,7114596.987048123,5498843.586006851,0,406.87973830396913
139,28.622053872273785,77.21666000596906,7114696.987048123,5498843.586006851,0,313.68820938912614
140,28.62166980829547,77.21713498713758,7114796.987048123,5498843.586006851,3,226.38344457403707
141,28.62128574726281,77.21760995901573,7114896.987048123,5498843.586006851,4,155.23735131937795
142,28.6209016891759,77.21808492160379,7114996.987048123,5498843.586006851,4,130.18374135085315
143,28.620517634034815,77.21855987490193,7115096.987048123,5498843.586006851,4,172.61801116788388
144,28.620133581839635,77.21903481891039,7115196.987048123,5498843.586006851,5,166.42330759120156
145,28.619749532590443,77.21950975362938,7115296.987048123,5498843.586006851,2,71.88216393739678
146,28.61936548628732,77.2199846790591,7115396.987048123,5498843.586006851,1,51.35536656523722
147,28.618981442930348,77.22045959519978,7115496.987048123,5498843.586006851,1,141.8016285441637
148,28.61859740251961,77.22093450205162,7115596.987048123,5498843.586006851,1,239.95422488571458
149,28.618213365055176,77.22140939961486,7115696.987048123,5498843.586006851,0,339.18779197257555
150,28.61782933053713,77.22188428788971,7115796.987048123,5498843.586006851,0,438.7695139887892
151,28.61744529896556,77.22235916687634,7115896.987048123,5498843.586006851,0,525.5586030521955
152,28.624529263584325,77.21442442725424,7114146.987048123,5498930.188547229,1,596.6340908183763
153,28.624145177647986,77.21489945523923,7114246.987048123,5498930.188547229,1,555.9287577820431
154,28.62376109465696,77.21537447393266,7114346.987048123,5498930.188547229,0,531.1697743014946
155,28.62337701461133,77.21584948333476,7114446.987048123,5498930.188547229,0,524.6197427984538
156,28.622992937511157,77.21632448344577,7114546.987048123,5498930.188547229,0,437.8509590393822
157,28.622608863356547,77.21679947426588,7114646.987048123,5498930.188547229,0,338.4710232784434
158,28.622224792147552,77.21727445579532,7114746.987048123,5498930.188547229,2,239.60760602828628
159,28.621840723884283,77.2177494280343,7114846.987048123,5498930.188547229,4,142.34105568688292
160,28.621456658566796,77.21822439098301,7114946.987048123,5498930.188547229,4,55.768695533481555
161,28.62107259619518,77.2186993446417,7115046.987048123,5498930.188547229,4,77.19662342975904
162,28.620688536769517,77.21917428901057,7115146.987048123,5498930.188547229,5,169.73063935661668
163,28.620304480289885,77.21964922408984,7115246.987048123,5498930.188547229,3,123.80316109737646
164,28.619920426756376,77.22012414987972,7115346.987048123,5498930.188547229,1,52.89187915389324
165,28.619536376169048,77.22059906638043,7115446.987048123,5498930.188547229,1,101.3305435846327
166,28.619152328528003,77.2210739735922,7115546.987048123,5498930.188547229,1,194.26324213778645
167,28.61876828383331,77.22154887151521,7115646.987048123,5498930.188547229,0,291.90501096865626
168,28.618384242085053,77.2220237601497,7115746.987048123,5498930.188547229,0,390.74142807147854
169,28.618000203283312,77.22249863949588,7115846.987048123,5498930.188547229,0,490.05019313746374
170,28.61761616742817,77.22297350955397,7115946.987048123,5498930.188547229,0,436.30881597223475
171,28.62508429277392,77.21456390267468,7114096.987048123,5499016.791087608,1,551.001301670557
172,28.62470019960667,77.21503893102113,7114196.987048123,5499016.791087608,1,496.67593040640025
173,28.62431610938477,77.21551395007592,7114296.987048123,5499016.791087608,1,458.00821526199553
174,28.623932022108303,77.21598895983925,7114396.987048123,5499016.791087608,0,439.15381206348826
175,28.623547937777346,77.21646396031136,7114496.987048123,5499016.791087608,0,442.65180001024356
176,28.62316385639199,77.21693895149242,7114596.987048123,5499016.791087608,0,388.23314450026305
177,28.6227797779523,77.2174139333827,7114696.987048123,5499016.791087608,0,289.0919330524668
178,28.62239570245837,77.21788890598238,7114796.987048123,5499016.791087608,2,190.84893770587726
179,28.622011629910283,77.21836386929168,7114896.987048123,5499016.791087608,3,96.29376039449114
180,28.621627560308106,77.21883882331083,7114996.987048123,5499016.791087608,4,46.06147585956758
181,28.62124349365193,77.21931376804004,7115096.987048123,5499016.791087608,4,122.35534653545542
182,28.62085942994182,77.21978870347951,7115196.987048123,5499016.791087608,2,213.27775294926633
183,28.620475369177882,77.22026362962947,7115296.987048123,5499016.791087608,1,151.51807841249632
184,28.620091311360184,77.22073854649013,7115396.987048123,5499016.791087608,1,142.92675140974302
185,28.619707256488798,77.2212134540617,7115496.987048123,5499016.791087608,1,194.6750740368925
186,28.619323204563813,77.2216883523444,7115596.987048123,5499016.791087608,0,274.5336275103592
187,28.618939155585313,77.22216324133848,7115696.987048123,5499016.791087608,0,364.4709053089475
188,28.61855510955338,77.22263812104408,7115796.987048123,5499016.791087608,0,458.59499452071094
189,28.618171066468076,77.22311299146148,7115896.987048123,5499016.791087608,0,447.00248074405994
190,28.617787026329495,77.22358785259088,7115996.987048123,5499016.791087608,0,352.8723856410655
191,28.62525522351808,77.21517841573333,7114146.987048123,5499103.393627986,1,452.0145749431607
192,28.62487112606527,77.21565343514939,7114246.987048123,5499103.393627986,1,396.73885789453664
193,28.62448703155794,77.21612844527387,7114346.987048123,5499103.393627986,0,361.2288288133665
194,28.624102939996163,77.21660344610696,7114446.987048123,5499103.393627986,0,351.5264032306699
195,28.623718851380026,77.21707843764892,7114546.987048123,5499103.393627986,0,369.6692542945743
196,28.623334765709615,77.21755341989994,7114646.987048123,5499103.393627986,0,360.18951490211737
197,28.622950682985003,77.21802839286025,7114746.987048123,5499103.393627986,0,269.41725615274254
198,28.622566603206273,77.21850335653005,7114846.987048123,5499103.393627986,1,188.24141196963635
199,28.6221825263735,77.21897831090958,7114946.987048123,5499103.393627986,1,135.2183436068206
200,28.62179845248677,77.21945325599903,7115046.987048123,5499103.393627986,1,145.37252737440474
201,28.621414381546174,77.21992819179859,7115146.987048123,5499103.393627986,1,209.71967714707154
202,28.62103031355177,77.22040311830855,7115246.987048123,5499103.393627986,0,251.23277113307867
203,28.620646248503657,77.22087803552907,7115346.987048123,5499103.393627986,1,224.91828176903047
204,28.620262186401902,77.22135294346037,7115446.987048123,5499103.393627986,1,240.95344292344132
205,28.619878127246594,77.2218278421027,7115546.987048123,5499103.393627986,0,292.4532267549585
206,28.61949407103782,77.22230273145621,7115646.987048123,5499103.393627986,0,364.69057846634087
207,28.619110017775647,77.22277761152118,7115746.987048123,5499103.393627986,0,447.73825635614537
208,28.618725967460165,77.2232524822978,7115846.987048123,5499103.393627986,0,478.80794969131324
209,28.618341920091446,77.2237273437863,7115946.987048123,5499103.393627986,0,379.42687759866493
210,28.61795787566958,77.22420219598683,7116046.987048123,5499103.393627986,0,280.48611053124426
211,28.625810249382123,77.21531790937608,7114096.987048123,5499189.996168365,1,426.5528948173184
212,28.62542614469838,77.21579292915328,7114196.987048123,5499189.996168365,1,353.5985258445649
213,28.625042042960146,77.21626793963881,7114296.987048123,5499189.996168365,1,296.84417272681054
214,28.62465794416752,77.21674294083282,7114396.987048123,5499189.996168365,1,266.8351706283855
215,28.62427384832058,77.21721793273558,7114496.987048123,5499189.996168365,1,272.5537629288848
216,28.623889755419405,77.21769291534726,7114596.987048123,5499189.996168365,1,312.0418226602162
217,28.623505665464076,77.2181678886681,7114696.987048123,5499189.996168365,0,358.8147137483193
218,28.623121578454676,77.21864285269832,7114796.987048123,5499189.996168365,0,285.6521837300359
219,28.62273749439128,77.21911780743811,7114896.987048123,5499189.996168365,1,233.3373980680938
220,28.622353413273967,77.2195927528877,7114996.987048123,5499189.996168365,1,217.47531493169038
221,28.621969335102836,77.22006768904731,7115096.987048123,5499189.996168365,1,245.2441311674711
222,28.621585259877943,77.22054261591717,7115196.987048123,5499189.996168365,0,304.94893857748974
223,28.62120118759938,77.22101753349746,7115296.987048123,5499189.996168365,0,317.40890138641146
224,28.62081711826723,77.22149244178841,7115396.987048123,5499189.996168365,0,313.39868994948876
225,28.620433051881566,77.22196734079024,7115496.987048123,5499189.996168365,0,340.13095572850006
226,28.62004898844248,77.22244223050316,7115596.987048123,5499189.996168365,0,391.35584220439324
227,28.61966492795004,77.2229171109274,7115696.987048123,5499189.996168365,0,458.94413974931314
228,28.61928087040434,77.22339198206315,7115796.987048123,5499189.996168365,0,527.9231834119996
229,28.618896815805442,77.22386684391064,7115896.987048123,5499189.996168365,0,428.2646265342643
230,28.61851276415344,77.22434169647009,7115996.987048123,5499189.996168365,0,328.8134624634551
231,28.618128715448417,77.2248165397417,7116096.987048123,5499189.996168365,1,229.839065117049
232,28.625981165283974,77.21593243208784,7114146.987048123,5499276.598708743,0,335.65177430700805
233,28.625597056314817,77.2164074429343,7114246.987048123,5499276.598708743,1,256.41111324951925
234,28.625212950291306,77.21688244448916,7114346.987048123,5499276.598708743,4,197.05634828716603
235,28.624828847213532,77.2173574367526,7114446.987048123,5499276.598708743,5,178.6497965369342
236,28.62444474708156,77.21783241972487,7114546.987048123,5499276.598708743,5,212.13273015992388
237,28.624060649895483,77.21830739340616,7114646.987048123,5499276.598708743,1,279.43664864780743
238,28.62367655565538,77.21878235779668,7114746.987048123,5499276.598708743,0,362.1731436894973
239,28.62329246436133,77.21925731289667,7114846.987048123,5499276.598708743,0,332.57883610748456
240,28.622908376013406,77.21973225870634,7114946.987048123,5499276.598708743,0,305.70877235378595
241,28.622524290611704,77.2202071952259,7115046.987048123,5499276.598708743,0,310.33373126604977
242,28.62214020815628,77.22068212245554,7115146.987048123,5499276.598708743,0,345.19008680574626
243,28.62175612864724,77.22115704039552,7115246.987048123,5499276.598708743,0,402.49890347230576
244,28.621372052084666,77.22163194904603,7115346.987048123,5499276.598708743,0,397.96848627429864
245,28.620987978468616,77.2221068484073,7115446.987048123,5499276.598708743,0,407.2459260080863
246,28.620603907799183,77.22258173847952,7115546.987048123,5499276.598708743,0,439.6812168297741
247,28.620219840076448,77.22305661926292,7115646.987048123,5499276.598708743,0,490.703475243082
248,28.61983577530049,77.22353149075772,7115746.987048123,5499276.598708743,0,555.2118773930948
249,28.619451713471395,77.22400635296412,7115846.987048123,5499276.598708743,0,473.0978950762492
250,28.61906765458923,77.22448120588237,7115946.987048123,5499276.598708743,0,393.380461031216
251,28.618683598654094,77.22495604951264,7116046.987048123,5499276.598708743,0,303.76278697389006
252,28.618299545666048,77.22543088385518,7116146.987048123,5499276.598708743,1,216.74762630030804
253,28.62653618782199,77.21607194395322,7114096.987048123,5499363.201249122,0,346.83181761689787
254,28.62615207162188,77.21654695516057,7114196.987048123,5499363.201249122,0,251.7476020021963
255,28.62576795836745,77.21702195707616,7114296.987048123,5499363.201249122,4,162.66960538549085
256,28.625383848058803,77.21749694970022,7114396.987048123,5499363.201249122,5,97.70335674216322
257,28.624999740696005,77.21797193303298,7114496.987048123,5499363.201249122,5,112.38545867282612
258,28.624615636279156,77.21844690707462,7114596.987048123,5499363.201249122,5,188.98422347782528
259,28.62423153480831,77.2189218718254,7114696.987048123,5499363.201249122,2,280.7126326440114
260,28.62384743628357,77.2193968272855,7114796.987048123,5499363.201249122,0,376.67509544479685
261,28.623463340705005,77.21987177345513,7114896.987048123,5499363.201249122,0,399.52496090167523
262,28.623079248072695,77.22034671033454,7114996.987048123,5499363.201249122,0,390.4732585606023
263,28.62269515838672,77.2208216379239,7115096.987048123,5499363.201249122,0,406.5938230204498
264,28.62231107164718,77.22129655622348,7115196.987048123,5499363.201249122,0,445.16031739794
265,28.62192698785413,77.22177146523346,7115296.987048123,5499363.201249122,0,488.40464092068436
266,28.621542907007658,77.22224636495406,7115396.987048123,5499363.201249122,0,485.80800884257735
267,28.621158829107856,77.22272125538551,7115496.987048123,5499363.201249122,0,503.467724524936
268,28.620774754154795,77.22319613652799,7115596.987048123,5499363.201249122,0,539.3978845166562
269,28.620390682148553,77.22367100838174,7115696.987048123,5499363.201249122,0,572.2146640569384
270,28.62000661308922,77.22414587094698,7115796.987048123,5499363.201249122,0,477.8662894130003
271,28.619622546976863,77.22462072422394,7115896.987048123,5499363.201249122,0,386.3712713866077
272,28.619238483811568,77.22509556821278,7115996.987048123,5499363.201249122,0,300.34867762062476
273,28.618854423593426,77.22557040291377,7116096.987048123,5499363.201249122,1,226.13247653535376
274,28.61847036632251,77.2260452283271,7116196.987048123,5499363.201249122,2,179.0599501272316
275,28.62670708888122,77.21668647631782,7114146.987048123,5499449.8037895,0,284.6173768937164
276,28.626322968395844,77.21716147859406,7114246.987048123,5499449.8037895,4,184.63909833043195
277,28.62593885085629,77.21763647157866,7114346.987048123,5499449.8037895,5,84.71211267988787
278,28.62555473626264,77.21811145527181,7114446.987048123,5499449.8037895,5,16.14581794475324
279,28.625170624614963,77.21858642967373,7114546.987048123,5499449.8037895,5,114.89317973519401
280,28.624786515913364,77.21906139478465,7114646.987048123,5499449.8037895,5,214.14919389027247
281,28.62440241015789,77.21953635060476,7114746.987048123,5499449.8037895,1,313.87786117858553
282,28.624018307348656,77.22001129713429,7114846.987048123,5499449.8037895,0,413.73753302333273
283,28.62363420748572,77.22048623437345,7114946.987048123,5499449.8037895,0,478.1544797869893
284,28.623250110569153,77.22096116232247,7115046.987048123,5499449.8037895,0,481.1245969682035
285,28.622866016599065,77.22143608098155,7115146.987048123,5499449.8037895,0,504.31146038461793
286,28.622481925575524,77.22191099035092,7115246.987048123,5499449.8037895,0,545.1414681921711
287,28.622097837498607,77.22238589043076,7115346.987048123,5499449.8037895,0,571.1125971829031
288,28.621713752368393,77.22286078122133,7115446.987048123,5499449.8037895,0,577.6157259318068
289,28.62132967018497,77.22333566272282,7115546.987048123,5499449.8037895,0,600.9245002714194
290,28.620945590948416,77.22381053493544,7115646.987048123,5499449.8037895,0,601.6346017256419
291,28.620561514658807,77.22428539785943,7115746.987048123,5499449.8037895,0,502.8824542466421
292,28.620177441316226,77.224760251495,7115846.987048123,5499449.8037895,0,404.7435380394361
293,28.619793370920753,77.22523509584234,7115946.987048123,5499449.8037895,0,307.8049713377527
294,28.619409303472466,77.22570993090167,7116046.987048123,5499449.8037895,1,213.70650241812746
295,28.61902523897146,77.22618475667323,7116146.987048123,5499449.8037895,1,128.8294918539364
296,28.6186411774178,77.22665957315724,7116246.987048123,5499449.8037895,1,86.73872703065106
297,28.62726210809274,77.21682600640627,7114096.987048123,5499536.406329879,0,264.41591273007316
298,28.626877980376385,77.21730100904307,7114196.987048123,5499536.406329879,2,246.14427000139295
299,28.6264938556059,77.2177760023881,7114296.987048123,5499536.406329879,5,152.467820043144
300,28.626109733781362,77.21825098644157,7114396.987048123,5499536.406329879,5,76.84966260757729
301,28.625725614902837,77.21872596120369,7114496.987048123,5499536.406329879,5,92.54893374366006
302,28.625341498970435,77.21920092667466,7114596.987048123,5499536.406329879,5,176.7052337404818
303,28.624957385984214,77.2196758828547,7114696.987048123,5499536.406329879,1,271.81643461253077
304,28.62457327594426,77.22015082974403,7114796.987048123,5499536.406329879,0,369.5180761744385
305,28.624189168850663,77.22062576734287,7114896.987048123,5499536.406329879,0,468.1912463020299
306,28.623805064703483,77.22110069565143,7114996.987048123,5499536.406329879,0,563.5984551941681
307,28.62342096350283,77.22157561466993,7115096.987048123,5499536.406329879,0,574.8846753608088
308,28.623036865248753,77.22205052439858,7115196.987048123,5499536.406329879,0,602.7782023531976
309,28.622652769941347,77.22252542483761,7115296.987048123,5499536.406329879,0,645.1284620132662
310,28.6222686775807,77.2230003159872,7115396.987048123,5499536.406329879,0,658.6350309914774
311,28.62188458816688,77.2234751978476,7115496.987048123,5499536.406329879,0,671.7666501337138
312,28.62150050169998,77.22395007041901,7115596.987048123,5499536.406329879,0,645.3671561408697
313,28.62111641818006,77.22442493370166,7115696.987048123,5499536.406329879,0,545.3671561626242
314,28.620732337607233,77.22489978769573,7115796.987048123,5499536.406329879,0,445.36715619414775
315,28.62034825998154,77.22537463240148,7115896.987048123,5499536.406329879,0,345.3671562439265
316,28.619964185303086,77.22584946781912,7115996.987048123,5499536.406329879,1,245.36715633428017
317,28.619580113571963,77.2263242939488,7116096.987048123,5499536.406329879,1,145.36715654894482
318,28.61919604478822,77.22679911079082,7116196.987048123,5499536.406329879,1,45.367157709953204
319,28.618811978951964,77.22727391834536,7116296.987048123,5499536.406329879,1,54.63284537925978
320,28.627432994308993,77.21744054842343,7114146.987048123,5499623.008870257,0,272.0982346518506
321,28.627048862307536,77.21791554212881,7114246.987048123,5499623.008870257,2,242.09770452471972
322,28.626664733252078,77.21839052654249,7114346.987048123,5499623.008870257,6,176.83532743863262
323,28.626280607142686,77.2188655016647,7114446.987048123,5499623.008870257,7,154.69378631515337
324,28.625896483979442,77.21934046749564,7114546.987048123,5499623.008870257,6,191.2840872072433
325,28.62551236376244,77.21981542403552,7114646.987048123,5499623.008870257,1,263.15211667949427
326,28.625128246491748,77.22029037128456,7114746.987048123,5499623.008870257,0,349.1539359753633
327,28.624744132167457,77.22076530924299,7114846.987048123,5499623.008870257,0,441.09852130933064
328,28.624360020789624,77.22124023791102,7114946.987048123,5499623.008870257,0,535.9359476611621
329,28.623975912358354,77.22171515728886,7115046.987048123,5499623.008870257,0,632.3660130728547
330,28.62359180687372,77.2221900673767,7115146.987048123,5499623.008870257,0,670.4505217550317
331,28.6232077043358,77.22266496817481,7115246.987048123,5499623.008870257,0,675.9241733858267
332,28.622823604744685,77.22313985968334,7115346.987048123,5499623.008870257,0,678.2573217049389
333,28.622439508100435,77.22361474190258,7115446.987048123,5499623.008870257,0,695.1204936738673
334,28.62205541440315,77.22408961483269,7115546.987048123,5499623.008870257,0,700.7377101720307
335,28.621671323652905,77.2245644784739,7115646.987048123,5499623.008870257,0,601.6310391366915
336,28.62128723584978,77.22503933282643,7115746.987048123,5499623.008870257,0,502.8781920587227
337,28.620903150993854,77.22551417789047,7115846.987048123,5499623.008870257,0,404.7382423787057
338,28.6205190690852,77.22598901366628,7115946.987048123,5499623.008870257,0,307.7980078547589
339,28.62013499012391,77.22646384015405,7116046.987048123,5499623.008870257,1,213.6964726777505
340,28.619750914110067,77.226938657354,7116146.987048123,5499623.008870257,1,128.8128535141851
341,28.61936684104374,77.22741346526634,7116246.987048123,5499623.008870257,1,86.71401285848354
342,28.618982770925022,77.22788826389129,7116346.987048123,5499623.008870257,2,135.815642772015
343,28.62798801019357,77.2175800967353,7114096.987048123,5499709.6114106355,2,213.5039198353597
344,28.62760387096112,77.21805509080096,7114196.987048123,5499709.6114106355,2,313.3035647681567
345,28.627219734674693,77.21853007557478,7114296.987048123,5499709.6114106355,3,276.8313483292012
346,28.626835601334406,77.219005051057,7114396.987048123,5499709.6114106355,5,243.5057081711915
347,28.626451470940296,77.21948001724782,7114496.987048123,5499709.6114106355,5,248.90653749177298
348,28.62606734349248,77.21995497414744,7114596.987048123,5499709.6114106355,4,290.88468316556873
349,28.625683218991,77.22042992175614,7114696.987048123,5499709.6114106355,1,356.7538835030716
350,28.625299097435978,77.22090486007406,7114796.987048123,5499709.6114106355,0,435.8127670097712
351,28.62491497882747,77.22137978910145,7114896.987048123,5499709.6114106355,0,522.1036318422838
352,28.624530863165567,77.2218547088385,7114996.987048123,5499709.6114106355,0,612.577861889485
353,28.624146750450336,77.22232961928549,7115096.987048123,5499709.6114106355,0,616.6122810272104
354,28.62376264068187,77.22280452044258,7115196.987048123,5499709.6114106355,0,594.4495028113182
355,28.623378533860247,77.22327941230999,7115296.987048123,5499709.6114106355,0,588.6677481157493
356,28.622994429985546,77.22375429488794,7115396.987048123,5499709.6114106355,0,599.7409640425699
357,28.62261032905784,77.22422916817666,7115496.987048123,5499709.6114106355,0,626.7764595370146
358,28.622226231077228,77.22470403217635,7115596.987048123,5499709.6114106355,0,667.838480853566
359,28.62184213604378,77.22517888688722,7115696.987048123,5499709.6114106355,0,572.2071725171241
360,28.621458043957578,77.22565373230951,7115796.987048123,5499709.6114106355,0,477.85731874231686
361,28.62107395481869,77.22612856844341,7115896.987048123,5499709.6114106355,0,386.3601763525202
362,28.62068986862722,77.22660339528916,7115996.987048123,5499709.6114106355,0,300.3344047336317
363,28.620305785383234,77.22707821284696,7116096.987048123,5499709.6114106355,1,226.11351897279212
364,28.61992170508681,77.227553021117,7116196.987048123,5499709.6114106355,1,179.0360082715585
365,28.619537627738044,77.22802782009953,7116296.987048123,5499709.6114106355,1,181.605234102346
366,28.619153553336982,77.22850260979477,7116396.987048123,5499709.6114106355,3,186.62457075552814
367,28.62815888156653,77.21819464840478,7114146.987048123,5499796.213951014,2,282.3217989827387
368,28.627774738049123,77.21866963353864,7114246.987048123,5499796.213951014,3,272.6344858193716
369,28.627390597477877,77.21914460938078,7114346.987048123,5499796.213951014,4,251.53401858846354
370,28.62700645985288,77.21961957593138,7114446.987048123,5499796.213951014,4,268.71762531797185
371,28.626622325174203,77.22009453319069,7114546.987048123,5499796.213951014,3,318.0392457005869
372,28.626238193441935,77.22056948115889,7114646.987048123,5499796.213951014,2,387.41290821946893
373,28.625854064656146,77.22104441983625,7114746.987048123,5499796.213951014,0,453.09781535133607
374,28.62546993881692,77.22151934922292,7114846.987048123,5499796.213951014,0,527.2163358341083
375,28.62508581592434,77.22199426931914,7114946.987048123,5499796.213951014,0,602.9493528148537
376,28.62470169597849,77.22246918012515,7115046.987048123,5499796.213951014,0,553.8117264367871
377,28.624317578979447,77.22294408164113,7115146.987048123,5499796.213951014,0,519.487184267272
