,Address,Latitude,Longitude,Distance_from_center
0,"Raisina Hill, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110004",28.61640437633566,77.19332196267311,3042.3359265381164
1,"Mughal Gardens, Rajpath, Raisina Hill, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110004",28.6141009519281,77.19617376829589,2970.912716373601
2,"Dara Shikoh Road, Raisina Hill, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110004",28.61179763340809,77.19902523937668,2946.6508872383083
3,"Tyagaraj Marg, Raisina Hill, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110004",28.60949442079308,77.20187637596196,2970.695620259185
4,"Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110011",28.60719131410046,77.20472717809817,3041.8913122193476
5,"Vande Matram Marg, Central Ridge Reserve Forest, Chanakya Puri Tehsil, New Delhi, Delhi, 110060",28.62434327270299,77.18845221432541,3123.765337905257
6,"Talkatora Stadium, Mother Teresa Crescent, Malcha, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110004",28.622039376230713,77.19130470249279,2934.875833850417
7,"Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110004",28.619735585620834,77.19415685599762,2784.8076957757908
8,"Raisina Hill, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi",28.617431900890786,77.1970086748864,2680.0784365558734
9,"Rashtrapati Bhavan, Rajpath, Raisina Hill, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110004",28.615128322058027,77.19986015920564,2626.106062306358
10,"Raisina Hill, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110004",28.612824849139976,77.2027113090018,2626.010110752803
11,"Raisina Hill, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi",28.61052148215406,77.20556212432139,2679.7846765721183
12,"Prime Chok, Raisina Hill, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110011",28.6082182211177,77.20841260521081,2784.298982337439
13,"Sunehri Bagh Road, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110011",28.605915066048297,77.21126275171656,2934.1252834034467
14,"Chanakya Puri Tehsil, New Delhi, Delhi, 110011",28.603612016963254,77.21411256388511,3122.738274760647
15,"Shankar Road, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110060",28.627675073125868,77.18928740241871,2971.348649470611
16,"Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110004",28.625370916304714,77.19213990388833,2746.1894712045037
17,"Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110004",28.623066865355675,77.19499207066784,2557.4016893035687
18,"Raisina Hill, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110004",28.620762920296198,77.19784390280371,2413.522420091344
19,"Raisina Hill, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110004",28.618459081143722,77.20069540034248,2322.8980053747287
20,"Directorate General Armed Forces Medical Service, Brassey Avenue, Central Secretariat, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110004",28.616155347915704,77.2035465633306,2291.8409055930347
21,"South Block, Rajpath, Central Secretariat, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110004",28.613851720629533,77.2063973918146,2322.728262477245
22,"Raisina Hill, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110011",28.611548199302657,77.20924788584092,2413.1697026608595
23,"Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110011",28.609244783952473,77.21209804545605,2556.841093419394
24,"Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi",28.606941474596397,77.21494787070644,2745.3868616866807
25,"Janpath, Rabindra Nagar, Chanakya Puri Tehsil, New Delhi, Delhi, 100011",28.60463827125182,77.21779736163856,2970.263170165993
26,"Shankar Road, New Rajendra Nagar, Chanakya Puri Tehsil, New Delhi, Delhi, 110060",28.63331146703316,77.18727006242486,3146.7985888953367
27,"Shankar Road, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110060",28.63100694399182,77.19012291194205,2861.0861626836577
28,"Shankar Road, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110060",28.62870252681484,77.192975426695,2599.13137089564
29,"Talkatora Stadium, Shankar Road, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110004",28.626398215519703,77.19582760673025,2368.815783707869
30,"Mother Teresa Crescent, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110004",28.624094010123837,77.1986794520943,2180.1752999152172
31,"Raisina Hill, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110004",28.621789910644704,77.20153096283364,2044.761492117376
32,"Gurudwara Rakab Ganj Sahib, Gurudwara Rakabganj Road, Raisina Hill, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110004",28.619485917099748,77.20438213899482,1973.5453378349737
33,"Parliament Complex, Raisina Road, Raisina Hill, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110004",28.617182029506388,77.20723298062428,1973.4732293784243
34,"Vijay Chok, Raisina Hill, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi",28.61487824788205,77.21008348776856,2044.5373687593947
35,"Udyog Bhawan, Rafi Ahmed Kidwai Marg, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110011",28.61257457224415,77.2129336604741,2179.7770380391794
36,"Maulana Azad Road, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110011",28.61027100261008,77.2157834987874,2368.209995594171
37,"Motilal Nehru Place, Chanakya Puri Tehsil, New Delhi, Delhi, 100011",28.607967538997265,77.21863300275491,2598.27680360424
38,"Motilal Nehru Marg, Rabindra Nagar, Chanakya Puri Tehsil, New Delhi, Delhi, 100011",28.605664181423084,77.2214821724231,2859.9364660617443
39,"Rabindra Nagar, Chanakya Puri Tehsil, New Delhi, Delhi, 110003",28.6033609299049,77.22433100783842,3145.304226110308
40,"Gurudwara Nanaksara, Shankar Road, New Rajendra Nagar, Chanakya Puri Tehsil, New Delhi, Delhi, 110060",28.636643668694223,77.18810588013275,3112.5889117366924
41,"Vande Matram Marg, Central Ridge Reserve Forest, Chanakya Puri Tehsil, New Delhi, Delhi, 110060",28.634338885280393,77.19095874294196,2797.9716625275414
42,"Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110060",28.632034207740634,77.19381127095933,2501.061736511226
43,"Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110060",28.62972963609243,77.19666346423138,2228.932521684456
44,"DIZ Area, Chanakya Puri Tehsil, New Delhi, Delhi, 110004",28.627425170353227,77.19951532280466,1991.7514544390742
45,"Baba Kharak Singh Marg, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110004",28.6251208105405,77.20236684672567,1803.3435971696813
46,"Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi",28.62281655667166,77.20521803604093,1680.1786577558187
47,"Parliament Complex, Raisina Road, Raisina Hill, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110004",28.620512408764156,77.20806889079694,1637.0301636483055
48,"Indian Red Cross Society (IRCS) Blood Bank, Central Delhi, Red Cross Road, Raisina Hill, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110001",28.618208366835404,77.21091941104021,1680.0558809531933
49,"Krishi Bhavan, Raisina Road, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110004",28.615904430902834,77.21376959681723,1803.080052990325
50,"Rajpath, Raisina Hill, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110004",28.613600600983844,77.21661944817447,1991.3148527262542
51,"National Museum, Janpath, Chanakya Puri Tehsil, New Delhi, Delhi, 110011",28.61129687709584,77.21946896515843,2228.28108825914
52,"Akbar Road, Pandara Park, Chanakya Puri Tehsil, New Delhi, Delhi, 100011",28.608993259256202,77.22231814781557,2500.148061730554
53,"Pandara Park, Chanakya Puri Tehsil, New Delhi, Delhi, 100011",28.606689747482346,77.22516699619233,2796.745138988316
54,"Pandara Park, Chanakya Puri Tehsil, New Delhi, Delhi, 110003",28.604386341791617,77.22801551033521,3110.997123690197
55,"Sir Ganga Ram Hospital, Ganga Ram Hospital Road, Karol Bagh Tehsil, Central Delhi, Delhi, 110060",28.63997594076436,77.18894201938268,3124.1113320768427
56,"Vande Matram Marg, Central Ridge Reserve Forest, Chanakya Puri Tehsil, New Delhi, Delhi, 110060",28.637670896971063,77.19179489546498,2785.217911840105
57,"Central Ridge Reserve Forest, Chanakya Puri Tehsil, New Delhi, Delhi, 110060",28.635365959061584,77.19464743672782,2457.8580568690813
58,"Lakshmi Narayan Temple, Mandir Marg, DIZ Area, Chanakya Puri Tehsil, New Delhi, Delhi, 110055",28.633061127053374,77.19749964321774,2147.2985684043997
59,"Udyan Marg, DIZ Area, Chanakya Puri Tehsil, New Delhi, Delhi, 110055",28.63075640096389,77.2003515149813,1861.9481352562498
60,"Kali Bari Marg, DIZ Area, Chanakya Puri Tehsil, New Delhi, Delhi, 110004",28.628451780810597,77.20320305206504,1615.2036043299438
61,"Gol Dakkhana Roundabout, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110004",28.62614726661093,77.20605425451545,1427.2084395384752
62,"Mahadev Road, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110001",28.623842858382336,77.20890512237905,1323.220282972959
63,"Reserve Bank of India - RBI, 6, Sansad Marg, Raisina Hill, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110001",28.62153855614223,77.21175565570236,1323.1719358383045
64,"Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 110001",28.619234359908035,77.2146058545319,1427.0520054763813
65,"Doctor Rajendra Prasad Road, Rakab Ganj, Chanakya Puri Tehsil, New Delhi, Delhi, 020626",28.616930269697168,77.21745571891414,1614.9085486445695
66,"Mati Ghar - Exhibition Hall, Doctor Rajendra Prasad Road, Chanakya Puri Tehsil, New Delhi, Delhi, 020626",28.614626285527034,77.22030524889557,1861.4719714483067
67,"Pandara Park, Chanakya Puri Tehsil, New Delhi, Delhi, 020626",28.61232240741503,77.22315444452266,2146.5925601476033
68,"Akbar Road, Pandara Park, Chanakya Puri Tehsil, New Delhi, Delhi, 020626",28.610018635378538,77.22600330584191,2456.8703947287136
69,"Shri Barada Ukil Marg, Pandara Park, Chanakya Puri Tehsil, New Delhi, Delhi, 110003",28.607714969434937,77.22885183289978,2783.8952599601
70,"Cornwallis Colony, Chanakya Puri Tehsil, New Delhi, Delhi, 110503",28.605411409601608,77.23170002574273,3122.3995641288557
71,"Bal Bharti School, Ganga Ram Hospital Road, Karol Bagh Tehsil, Central Delhi, Delhi, 110060",28.64100297904336,77.19263136955762,2823.513067953201
72,"Vande Matram Marg, Central Ridge Reserve Forest, Chanakya Puri Tehsil, New Delhi, Delhi, 110060",28.638697780757198,77.195483924047,2472.404694468089
